date,stock_id,type,value,origin_name
2023-03-31,1109,OtherComprehensiveIncome,26935000.0,其他綜合損益（淨額）
2023-03-31,1109,TAX,51258000.0,所得稅費用（利益）
2023-03-31,1109,IncomeAfterTaxes,166497000.0,本期淨利（淨損）
2023-03-31,1109,TotalConsolidatedProfitForThePeriod,193432000.0,本期綜合損益總額
2023-03-31,1109,EquityAttributableToOwnersOfParent,141697000.0,淨利（淨損）歸屬於母公司業主
2023-03-31,1109,NoncontrollingInterests,24800000.0,淨利（淨損）歸屬於非控制權益
2023-03-31,1109,OperatingIncome,186691000.0,營業利益（損失）
2023-03-31,1109,TotalNonoperatingIncomeAndExpense,31064000.0,營業外收入及支出
2023-03-31,1109,CostOfGoodsSold,1069568000.0,營業成本
2023-03-31,1109,Revenue,1334158000.0,營業收入
2023-03-31,1109,GrossProfit,264590000.0,營業毛利（毛損）
2023-03-31,1109,OperatingExpenses,77899000.0,營業費用
2023-03-31,1109,PreTaxIncome,217755000.0,稅前淨利（淨損）
2023-03-31,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,33831000.0,綜合損益總額歸屬於非控制權益
2023-03-31,1109,IncomeFromContinuingOperations,166497000.0,繼續營業單位本期淨利（淨損）
2023-03-31,1109,EPS,0.42,基本每股盈餘
2023-06-30,1109,OtherComprehensiveIncome,-158822000.0,其他綜合損益（淨額）
2023-06-30,1109,TAX,100790000.0,所得稅費用（利益）
2023-06-30,1109,IncomeAfterTaxes,250483000.0,本期淨利（淨損）
2023-06-30,1109,TotalConsolidatedProfitForThePeriod,91661000.0,本期綜合損益總額
2023-06-30,1109,EquityAttributableToOwnersOfParent,204830000.0,淨利（淨損）歸屬於母公司業主
2023-06-30,1109,NoncontrollingInterests,45653000.0,淨利（淨損）歸屬於非控制權益
2023-06-30,1109,OperatingIncome,310015000.0,營業利益（損失）
2023-06-30,1109,TotalNonoperatingIncomeAndExpense,41258000.0,營業外收入及支出
2023-06-30,1109,CostOfGoodsSold,1311464000.0,營業成本
2023-06-30,1109,Revenue,1696455000.0,營業收入
2023-06-30,1109,GrossProfit,384991000.0,營業毛利（毛損）
2023-06-30,1109,OperatingExpenses,74976000.0,營業費用
2023-06-30,1109,PreTaxIncome,351273000.0,稅前淨利（淨損）
2023-06-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-7543000.0,綜合損益總額歸屬於非控制權益
2023-06-30,1109,IncomeFromContinuingOperations,250483000.0,繼續營業單位本期淨利（淨損）
2023-06-30,1109,EPS,0.6,基本每股盈餘
2023-09-30,1109,OtherComprehensiveIncome,143458000.0,其他綜合損益（淨額）
2023-09-30,1109,TAX,74331000.0,所得稅費用（利益）
2023-09-30,1109,IncomeAfterTaxes,145582000.0,本期淨利（淨損）
2023-09-30,1109,TotalConsolidatedProfitForThePeriod,289040000.0,本期綜合損益總額
2023-09-30,1109,EquityAttributableToOwnersOfParent,116438000.0,淨利（淨損）歸屬於母公司業主
2023-09-30,1109,NoncontrollingInterests,29144000.0,淨利（淨損）歸屬於非控制權益
2023-09-30,1109,OperatingIncome,200494000.0,營業利益（損失）
2023-09-30,1109,TotalNonoperatingIncomeAndExpense,19419000.0,營業外收入及支出
2023-09-30,1109,CostOfGoodsSold,1305076000.0,營業成本
2023-09-30,1109,Revenue,1595174000.0,營業收入
2023-09-30,1109,GrossProfit,290098000.0,營業毛利（毛損）
2023-09-30,1109,OperatingExpenses,89604000.0,營業費用
2023-09-30,1109,PreTaxIncome,219913000.0,稅前淨利（淨損）
2023-09-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,77187000.0,綜合損益總額歸屬於非控制權益
2023-09-30,1109,IncomeFromContinuingOperations,145582000.0,繼續營業單位本期淨利（淨損）
2023-09-30,1109,EPS,0.34,基本每股盈餘
2023-12-31,1109,OtherComprehensiveIncome,-101518000.0,其他綜合損益（淨額）
2023-12-31,1109,TAX,77652000.0,所得稅費用（利益）
2023-12-31,1109,IncomeAfterTaxes,245025000.0,本期淨利（淨損）
